item,sale_amount,sale_date,sale_id,store
1,33.0,"Sun, 16 Nov 2014 00:00:00 GMT",2511,2
1,23.0,"Mon, 17 Nov 2014 00:00:00 GMT",2512,2
1,27.0,"Tue, 18 Nov 2014 00:00:00 GMT",2513,2
1,32.0,"Wed, 19 Nov 2014 00:00:00 GMT",2514,2
1,33.0,"Thu, 20 Nov 2014 00:00:00 GMT",2515,2
1,28.0,"Fri, 21 Nov 2014 00:00:00 GMT",2516,2
1,28.0,"Sat, 22 Nov 2014 00:00:00 GMT",2517,2
1,42.0,"Sun, 23 Nov 2014 00:00:00 GMT",2518,2
1,28.0,"Mon, 24 Nov 2014 00:00:00 GMT",2519,2
1,28.0,"Tue, 25 Nov 2014 00:00:00 GMT",2520,2
1,33.0,"Wed, 26 Nov 2014 00:00:00 GMT",2521,2
1,24.0,"Thu, 27 Nov 2014 00:00:00 GMT",2522,2
1,34.0,"Fri, 28 Nov 2014 00:00:00 GMT",2523,2
1,32.0,"Sat, 29 Nov 2014 00:00:00 GMT",2524,2
1,32.0,"Sun, 30 Nov 2014 00:00:00 GMT",2525,2
1,18.0,"Mon, 01 Dec 2014 00:00:00 GMT",2526,2
1,18.0,"Tue, 02 Dec 2014 00:00:00 GMT",2527,2
1,16.0,"Wed, 03 Dec 2014 00:00:00 GMT",2528,2
1,23.0,"Thu, 04 Dec 2014 00:00:00 GMT",2529,2
1,23.0,"Fri, 05 Dec 2014 00:00:00 GMT",2530,2
1,20.0,"Sat, 06 Dec 2014 00:00:00 GMT",2531,2
1,23.0,"Sun, 07 Dec 2014 00:00:00 GMT",2532,2
1,20.0,"Mon, 08 Dec 2014 00:00:00 GMT",2533,2
1,15.0,"Tue, 09 Dec 2014 00:00:00 GMT",2534,2
1,17.0,"Wed, 10 Dec 2014 00:00:00 GMT",2535,2
1,19.0,"Thu, 11 Dec 2014 00:00:00 GMT",2536,2
1,15.0,"Fri, 12 Dec 2014 00:00:00 GMT",2537,2
1,17.0,"Sat, 13 Dec 2014 00:00:00 GMT",2538,2
1,20.0,"Sun, 14 Dec 2014 00:00:00 GMT",2539,2
1,17.0,"Mon, 15 Dec 2014 00:00:00 GMT",2540,2
1,25.0,"Tue, 16 Dec 2014 00:00:00 GMT",2541,2
1,23.0,"Wed, 17 Dec 2014 00:00:00 GMT",2542,2
1,21.0,"Thu, 18 Dec 2014 00:00:00 GMT",2543,2
1,21.0,"Fri, 19 Dec 2014 00:00:00 GMT",2544,2
1,17.0,"Sat, 20 Dec 2014 00:00:00 GMT",2545,2
1,27.0,"Sun, 21 Dec 2014 00:00:00 GMT",2546,2
1,22.0,"Mon, 22 Dec 2014 00:00:00 GMT",2547,2
1,23.0,"Tue, 23 Dec 2014 00:00:00 GMT",2548,2
1,24.0,"Wed, 24 Dec 2014 00:00:00 GMT",2549,2
1,26.0,"Thu, 25 Dec 2014 00:00:00 GMT",2550,2
1,25.0,"Fri, 26 Dec 2014 00:00:00 GMT",2551,2
1,23.0,"Sat, 27 Dec 2014 00:00:00 GMT",2552,2
1,19.0,"Sun, 28 Dec 2014 00:00:00 GMT",2553,2
1,23.0,"Mon, 29 Dec 2014 00:00:00 GMT",2554,2
1,20.0,"Tue, 30 Dec 2014 00:00:00 GMT",2555,2
1,20.0,"Wed, 31 Dec 2014 00:00:00 GMT",2556,2
1,20.0,"Thu, 01 Jan 2015 00:00:00 GMT",2557,2
1,17.0,"Fri, 02 Jan 2015 00:00:00 GMT",2558,2
1,26.0,"Sat, 03 Jan 2015 00:00:00 GMT",2559,2
1,24.0,"Sun, 04 Jan 2015 00:00:00 GMT",2560,2
1,10.0,"Mon, 05 Jan 2015 00:00:00 GMT",2561,2
1,15.0,"Tue, 06 Jan 2015 00:00:00 GMT",2562,2
1,12.0,"Wed, 07 Jan 2015 00:00:00 GMT",2563,2
1,20.0,"Thu, 08 Jan 2015 00:00:00 GMT",2564,2
1,17.0,"Fri, 09 Jan 2015 00:00:00 GMT",2565,2
1,27.0,"Sat, 10 Jan 2015 00:00:00 GMT",2566,2
1,21.0,"Sun, 11 Jan 2015 00:00:00 GMT",2567,2
1,10.0,"Mon, 12 Jan 2015 00:00:00 GMT",2568,2
1,20.0,"Tue, 13 Jan 2015 00:00:00 GMT",2569,2
1,13.0,"Wed, 14 Jan 2015 00:00:00 GMT",2570,2
1,12.0,"Thu, 15 Jan 2015 00:00:00 GMT",2571,2
1,22.0,"Fri, 16 Jan 2015 00:00:00 GMT",2572,2
1,22.0,"Sat, 17 Jan 2015 00:00:00 GMT",2573,2
1,28.0,"Sun, 18 Jan 2015 00:00:00 GMT",2574,2
1,11.0,"Mon, 19 Jan 2015 00:00:00 GMT",2575,2
1,9.0,"Tue, 20 Jan 2015 00:00:00 GMT",2576,2
1,22.0,"Wed, 21 Jan 2015 00:00:00 GMT",2577,2
1,10.0,"Thu, 22 Jan 2015 00:00:00 GMT",2578,2
1,29.0,"Fri, 23 Jan 2015 00:00:00 GMT",2579,2
1,30.0,"Sat, 24 Jan 2015 00:00:00 GMT",2580,2
1,26.0,"Sun, 25 Jan 2015 00:00:00 GMT",2581,2
1,13.0,"Mon, 26 Jan 2015 00:00:00 GMT",2582,2
1,16.0,"Tue, 27 Jan 2015 00:00:00 GMT",2583,2
1,26.0,"Wed, 28 Jan 2015 00:00:00 GMT",2584,2
1,17.0,"Thu, 29 Jan 2015 00:00:00 GMT",2585,2
1,23.0,"Fri, 30 Jan 2015 00:00:00 GMT",2586,2
1,23.0,"Sat, 31 Jan 2015 00:00:00 GMT",2587,2
1,29.0,"Sun, 01 Feb 2015 00:00:00 GMT",2588,2
1,17.0,"Mon, 02 Feb 2015 00:00:00 GMT",2589,2
1,25.0,"Tue, 03 Feb 2015 00:00:00 GMT",2590,2
1,20.0,"Wed, 04 Feb 2015 00:00:00 GMT",2591,2
1,27.0,"Thu, 05 Feb 2015 00:00:00 GMT",2592,2
1,21.0,"Fri, 06 Feb 2015 00:00:00 GMT",2593,2
1,25.0,"Sat, 07 Feb 2015 00:00:00 GMT",2594,2
1,25.0,"Sun, 08 Feb 2015 00:00:00 GMT",2595,2
1,15.0,"Mon, 09 Feb 2015 00:00:00 GMT",2596,2
1,16.0,"Tue, 10 Feb 2015 00:00:00 GMT",2597,2
1,23.0,"Wed, 11 Feb 2015 00:00:00 GMT",2598,2
1,18.0,"Thu, 12 Feb 2015 00:00:00 GMT",2599,2
1,19.0,"Fri, 13 Feb 2015 00:00:00 GMT",2600,2
1,27.0,"Sat, 14 Feb 2015 00:00:00 GMT",2601,2
1,23.0,"Sun, 15 Feb 2015 00:00:00 GMT",2602,2
1,17.0,"Mon, 16 Feb 2015 00:00:00 GMT",2603,2
1,19.0,"Tue, 17 Feb 2015 00:00:00 GMT",2604,2
1,6.0,"Wed, 18 Feb 2015 00:00:00 GMT",2605,2
1,13.0,"Thu, 19 Feb 2015 00:00:00 GMT",2606,2
1,28.0,"Fri, 20 Feb 2015 00:00:00 GMT",2607,2
1,33.0,"Sat, 21 Feb 2015 00:00:00 GMT",2608,2
1,31.0,"Sun, 22 Feb 2015 00:00:00 GMT",2609,2
1,19.0,"Mon, 23 Feb 2015 00:00:00 GMT",2610,2
1,19.0,"Tue, 24 Feb 2015 00:00:00 GMT",2611,2
1,23.0,"Wed, 25 Feb 2015 00:00:00 GMT",2612,2
1,14.0,"Thu, 26 Feb 2015 00:00:00 GMT",2613,2
1,27.0,"Fri, 27 Feb 2015 00:00:00 GMT",2614,2
1,24.0,"Sat, 28 Feb 2015 00:00:00 GMT",2615,2
1,37.0,"Sun, 01 Mar 2015 00:00:00 GMT",2616,2
1,24.0,"Mon, 02 Mar 2015 00:00:00 GMT",2617,2
1,21.0,"Tue, 03 Mar 2015 00:00:00 GMT",2618,2
1,28.0,"Wed, 04 Mar 2015 00:00:00 GMT",2619,2
1,33.0,"Thu, 05 Mar 2015 00:00:00 GMT",2620,2
1,29.0,"Fri, 06 Mar 2015 00:00:00 GMT",2621,2
1,33.0,"Sat, 07 Mar 2015 00:00:00 GMT",2622,2
1,31.0,"Sun, 08 Mar 2015 00:00:00 GMT",2623,2
1,26.0,"Mon, 09 Mar 2015 00:00:00 GMT",2624,2
1,26.0,"Tue, 10 Mar 2015 00:00:00 GMT",2625,2
1,20.0,"Wed, 11 Mar 2015 00:00:00 GMT",2626,2
1,32.0,"Thu, 12 Mar 2015 00:00:00 GMT",2627,2
1,27.0,"Fri, 13 Mar 2015 00:00:00 GMT",2628,2
1,17.0,"Sat, 14 Mar 2015 00:00:00 GMT",2629,2
1,18.0,"Sun, 15 Mar 2015 00:00:00 GMT",2630,2
1,19.0,"Mon, 16 Mar 2015 00:00:00 GMT",2631,2
1,21.0,"Tue, 17 Mar 2015 00:00:00 GMT",2632,2
1,24.0,"Wed, 18 Mar 2015 00:00:00 GMT",2633,2
1,16.0,"Thu, 19 Mar 2015 00:00:00 GMT",2634,2
1,34.0,"Fri, 20 Mar 2015 00:00:00 GMT",2635,2
1,34.0,"Sat, 21 Mar 2015 00:00:00 GMT",2636,2
1,39.0,"Sun, 22 Mar 2015 00:00:00 GMT",2637,2
1,20.0,"Mon, 23 Mar 2015 00:00:00 GMT",2638,2
1,26.0,"Tue, 24 Mar 2015 00:00:00 GMT",2639,2
1,20.0,"Wed, 25 Mar 2015 00:00:00 GMT",2640,2
1,25.0,"Thu, 26 Mar 2015 00:00:00 GMT",2641,2
1,34.0,"Fri, 27 Mar 2015 00:00:00 GMT",2642,2
1,35.0,"Sat, 28 Mar 2015 00:00:00 GMT",2643,2
1,22.0,"Sun, 29 Mar 2015 00:00:00 GMT",2644,2
1,21.0,"Mon, 30 Mar 2015 00:00:00 GMT",2645,2
1,29.0,"Tue, 31 Mar 2015 00:00:00 GMT",2646,2
1,22.0,"Wed, 01 Apr 2015 00:00:00 GMT",2647,2
1,27.0,"Thu, 02 Apr 2015 00:00:00 GMT",2648,2
1,34.0,"Fri, 03 Apr 2015 00:00:00 GMT",2649,2
1,37.0,"Sat, 04 Apr 2015 00:00:00 GMT",2650,2
1,32.0,"Sun, 05 Apr 2015 00:00:00 GMT",2651,2
1,30.0,"Mon, 06 Apr 2015 00:00:00 GMT",2652,2
1,33.0,"Tue, 07 Apr 2015 00:00:00 GMT",2653,2
1,25.0,"Wed, 08 Apr 2015 00:00:00 GMT",2654,2
1,28.0,"Thu, 09 Apr 2015 00:00:00 GMT",2655,2
1,35.0,"Fri, 10 Apr 2015 00:00:00 GMT",2656,2
1,29.0,"Sat, 11 Apr 2015 00:00:00 GMT",2657,2
1,33.0,"Sun, 12 Apr 2015 00:00:00 GMT",2658,2
1,26.0,"Mon, 13 Apr 2015 00:00:00 GMT",2659,2
1,25.0,"Tue, 14 Apr 2015 00:00:00 GMT",2660,2
1,19.0,"Wed, 15 Apr 2015 00:00:00 GMT",2661,2
1,25.0,"Thu, 16 Apr 2015 00:00:00 GMT",2662,2
1,25.0,"Fri, 17 Apr 2015 00:00:00 GMT",2663,2
1,37.0,"Sat, 18 Apr 2015 00:00:00 GMT",2664,2
1,25.0,"Sun, 19 Apr 2015 00:00:00 GMT",2665,2
1,19.0,"Mon, 20 Apr 2015 00:00:00 GMT",2666,2
1,24.0,"Tue, 21 Apr 2015 00:00:00 GMT",2667,2
1,31.0,"Wed, 22 Apr 2015 00:00:00 GMT",2668,2
1,20.0,"Thu, 23 Apr 2015 00:00:00 GMT",2669,2
1,33.0,"Fri, 24 Apr 2015 00:00:00 GMT",2670,2
1,29.0,"Sat, 25 Apr 2015 00:00:00 GMT",2671,2
1,35.0,"Sun, 26 Apr 2015 00:00:00 GMT",2672,2
1,18.0,"Mon, 27 Apr 2015 00:00:00 GMT",2673,2
1,24.0,"Tue, 28 Apr 2015 00:00:00 GMT",2674,2
1,28.0,"Wed, 29 Apr 2015 00:00:00 GMT",2675,2
1,40.0,"Thu, 30 Apr 2015 00:00:00 GMT",2676,2
1,37.0,"Fri, 01 May 2015 00:00:00 GMT",2677,2
1,41.0,"Sat, 02 May 2015 00:00:00 GMT",2678,2
1,37.0,"Sun, 03 May 2015 00:00:00 GMT",2679,2
1,22.0,"Mon, 04 May 2015 00:00:00 GMT",2680,2
1,26.0,"Tue, 05 May 2015 00:00:00 GMT",2681,2
1,37.0,"Wed, 06 May 2015 00:00:00 GMT",2682,2
1,32.0,"Thu, 07 May 2015 00:00:00 GMT",2683,2
1,33.0,"Fri, 08 May 2015 00:00:00 GMT",2684,2
1,32.0,"Sat, 09 May 2015 00:00:00 GMT",2685,2
1,40.0,"Sun, 10 May 2015 00:00:00 GMT",2686,2
1,23.0,"Mon, 11 May 2015 00:00:00 GMT",2687,2
1,30.0,"Tue, 12 May 2015 00:00:00 GMT",2688,2
1,25.0,"Wed, 13 May 2015 00:00:00 GMT",2689,2
1,39.0,"Thu, 14 May 2015 00:00:00 GMT",2690,2
1,32.0,"Fri, 15 May 2015 00:00:00 GMT",2691,2
1,32.0,"Sat, 16 May 2015 00:00:00 GMT",2692,2
1,39.0,"Sun, 17 May 2015 00:00:00 GMT",2693,2
1,22.0,"Mon, 18 May 2015 00:00:00 GMT",2694,2
1,34.0,"Tue, 19 May 2015 00:00:00 GMT",2695,2
1,16.0,"Wed, 20 May 2015 00:00:00 GMT",2696,2
1,28.0,"Thu, 21 May 2015 00:00:00 GMT",2697,2
1,36.0,"Fri, 22 May 2015 00:00:00 GMT",2698,2
1,53.0,"Sat, 23 May 2015 00:00:00 GMT",2699,2
1,32.0,"Sun, 24 May 2015 00:00:00 GMT",2700,2
1,25.0,"Mon, 25 May 2015 00:00:00 GMT",2701,2
1,33.0,"Tue, 26 May 2015 00:00:00 GMT",2702,2
1,21.0,"Wed, 27 May 2015 00:00:00 GMT",2703,2
1,25.0,"Thu, 28 May 2015 00:00:00 GMT",2704,2
1,30.0,"Fri, 29 May 2015 00:00:00 GMT",2705,2
1,27.0,"Sat, 30 May 2015 00:00:00 GMT",2706,2
1,38.0,"Sun, 31 May 2015 00:00:00 GMT",2707,2
1,28.0,"Mon, 01 Jun 2015 00:00:00 GMT",2708,2
1,36.0,"Tue, 02 Jun 2015 00:00:00 GMT",2709,2
1,31.0,"Wed, 03 Jun 2015 00:00:00 GMT",2710,2
1,35.0,"Thu, 04 Jun 2015 00:00:00 GMT",2711,2
1,41.0,"Fri, 05 Jun 2015 00:00:00 GMT",2712,2
1,49.0,"Sat, 06 Jun 2015 00:00:00 GMT",2713,2
1,46.0,"Sun, 07 Jun 2015 00:00:00 GMT",2714,2
1,26.0,"Mon, 08 Jun 2015 00:00:00 GMT",2715,2
1,31.0,"Tue, 09 Jun 2015 00:00:00 GMT",2716,2
1,28.0,"Wed, 10 Jun 2015 00:00:00 GMT",2717,2
1,29.0,"Thu, 11 Jun 2015 00:00:00 GMT",2718,2
1,42.0,"Fri, 12 Jun 2015 00:00:00 GMT",2719,2
1,38.0,"Sat, 13 Jun 2015 00:00:00 GMT",2720,2
1,45.0,"Sun, 14 Jun 2015 00:00:00 GMT",2721,2
1,31.0,"Mon, 15 Jun 2015 00:00:00 GMT",2722,2
1,39.0,"Tue, 16 Jun 2015 00:00:00 GMT",2723,2
1,30.0,"Wed, 17 Jun 2015 00:00:00 GMT",2724,2
1,36.0,"Thu, 18 Jun 2015 00:00:00 GMT",2725,2
1,41.0,"Fri, 19 Jun 2015 00:00:00 GMT",2726,2
1,48.0,"Sat, 20 Jun 2015 00:00:00 GMT",2727,2
1,37.0,"Sun, 21 Jun 2015 00:00:00 GMT",2728,2
1,25.0,"Mon, 22 Jun 2015 00:00:00 GMT",2729,2
1,31.0,"Tue, 23 Jun 2015 00:00:00 GMT",2730,2
1,24.0,"Wed, 24 Jun 2015 00:00:00 GMT",2731,2
1,33.0,"Thu, 25 Jun 2015 00:00:00 GMT",2732,2
1,35.0,"Fri, 26 Jun 2015 00:00:00 GMT",2733,2
1,31.0,"Sat, 27 Jun 2015 00:00:00 GMT",2734,2
1,51.0,"Sun, 28 Jun 2015 00:00:00 GMT",2735,2
1,31.0,"Mon, 29 Jun 2015 00:00:00 GMT",2736,2
1,27.0,"Tue, 30 Jun 2015 00:00:00 GMT",2737,2
1,33.0,"Wed, 01 Jul 2015 00:00:00 GMT",2738,2
1,40.0,"Thu, 02 Jul 2015 00:00:00 GMT",2739,2
1,46.0,"Fri, 03 Jul 2015 00:00:00 GMT",2740,2
1,51.0,"Sat, 04 Jul 2015 00:00:00 GMT",2741,2
1,43.0,"Sun, 05 Jul 2015 00:00:00 GMT",2742,2
1,33.0,"Mon, 06 Jul 2015 00:00:00 GMT",2743,2
1,45.0,"Tue, 07 Jul 2015 00:00:00 GMT",2744,2
1,41.0,"Wed, 08 Jul 2015 00:00:00 GMT",2745,2
1,43.0,"Thu, 09 Jul 2015 00:00:00 GMT",2746,2
1,29.0,"Fri, 10 Jul 2015 00:00:00 GMT",2747,2
1,31.0,"Sat, 11 Jul 2015 00:00:00 GMT",2748,2
1,42.0,"Sun, 12 Jul 2015 00:00:00 GMT",2749,2
1,44.0,"Mon, 13 Jul 2015 00:00:00 GMT",2750,2
1,41.0,"Tue, 14 Jul 2015 00:00:00 GMT",2751,2
1,35.0,"Wed, 15 Jul 2015 00:00:00 GMT",2752,2
1,37.0,"Thu, 16 Jul 2015 00:00:00 GMT",2753,2
1,43.0,"Fri, 17 Jul 2015 00:00:00 GMT",2754,2
1,50.0,"Sat, 18 Jul 2015 00:00:00 GMT",2755,2
1,35.0,"Sun, 19 Jul 2015 00:00:00 GMT",2756,2
1,23.0,"Mon, 20 Jul 2015 00:00:00 GMT",2757,2
1,37.0,"Tue, 21 Jul 2015 00:00:00 GMT",2758,2
1,21.0,"Wed, 22 Jul 2015 00:00:00 GMT",2759,2
1,36.0,"Thu, 23 Jul 2015 00:00:00 GMT",2760,2
1,35.0,"Fri, 24 Jul 2015 00:00:00 GMT",2761,2
1,43.0,"Sat, 25 Jul 2015 00:00:00 GMT",2762,2
1,49.0,"Sun, 26 Jul 2015 00:00:00 GMT",2763,2
1,34.0,"Mon, 27 Jul 2015 00:00:00 GMT",2764,2
1,30.0,"Tue, 28 Jul 2015 00:00:00 GMT",2765,2
1,23.0,"Wed, 29 Jul 2015 00:00:00 GMT",2766,2
1,35.0,"Thu, 30 Jul 2015 00:00:00 GMT",2767,2
1,47.0,"Fri, 31 Jul 2015 00:00:00 GMT",2768,2
1,28.0,"Sat, 01 Aug 2015 00:00:00 GMT",2769,2
1,19.0,"Sun, 02 Aug 2015 00:00:00 GMT",2770,2
1,28.0,"Mon, 03 Aug 2015 00:00:00 GMT",2771,2
1,32.0,"Tue, 04 Aug 2015 00:00:00 GMT",2772,2
1,30.0,"Wed, 05 Aug 2015 00:00:00 GMT",2773,2
1,44.0,"Thu, 06 Aug 2015 00:00:00 GMT",2774,2
1,31.0,"Fri, 07 Aug 2015 00:00:00 GMT",2775,2
1,37.0,"Sat, 08 Aug 2015 00:00:00 GMT",2776,2
1,40.0,"Sun, 09 Aug 2015 00:00:00 GMT",2777,2
1,33.0,"Mon, 10 Aug 2015 00:00:00 GMT",2778,2
1,35.0,"Tue, 11 Aug 2015 00:00:00 GMT",2779,2
1,26.0,"Wed, 12 Aug 2015 00:00:00 GMT",2780,2
1,34.0,"Thu, 13 Aug 2015 00:00:00 GMT",2781,2
1,29.0,"Fri, 14 Aug 2015 00:00:00 GMT",2782,2
1,35.0,"Sat, 15 Aug 2015 00:00:00 GMT",2783,2
1,30.0,"Sun, 16 Aug 2015 00:00:00 GMT",2784,2
1,30.0,"Mon, 17 Aug 2015 00:00:00 GMT",2785,2
1,22.0,"Tue, 18 Aug 2015 00:00:00 GMT",2786,2
1,37.0,"Wed, 19 Aug 2015 00:00:00 GMT",2787,2
1,33.0,"Thu, 20 Aug 2015 00:00:00 GMT",2788,2
1,28.0,"Fri, 21 Aug 2015 00:00:00 GMT",2789,2
1,40.0,"Sat, 22 Aug 2015 00:00:00 GMT",2790,2
1,33.0,"Sun, 23 Aug 2015 00:00:00 GMT",2791,2
1,26.0,"Mon, 24 Aug 2015 00:00:00 GMT",2792,2
1,24.0,"Tue, 25 Aug 2015 00:00:00 GMT",2793,2
1,23.0,"Wed, 26 Aug 2015 00:00:00 GMT",2794,2
1,38.0,"Thu, 27 Aug 2015 00:00:00 GMT",2795,2
1,32.0,"Fri, 28 Aug 2015 00:00:00 GMT",2796,2
1,28.0,"Sat, 29 Aug 2015 00:00:00 GMT",2797,2
1,41.0,"Sun, 30 Aug 2015 00:00:00 GMT",2798,2
1,26.0,"Mon, 31 Aug 2015 00:00:00 GMT",2799,2
1,30.0,"Tue, 01 Sep 2015 00:00:00 GMT",2800,2
1,31.0,"Wed, 02 Sep 2015 00:00:00 GMT",2801,2
1,25.0,"Thu, 03 Sep 2015 00:00:00 GMT",2802,2
1,34.0,"Fri, 04 Sep 2015 00:00:00 GMT",2803,2
1,28.0,"Sat, 05 Sep 2015 00:00:00 GMT",2804,2
1,36.0,"Sun, 06 Sep 2015 00:00:00 GMT",2805,2
1,26.0,"Mon, 07 Sep 2015 00:00:00 GMT",2806,2
1,24.0,"Tue, 08 Sep 2015 00:00:00 GMT",2807,2
1,24.0,"Wed, 09 Sep 2015 00:00:00 GMT",2808,2
1,23.0,"Thu, 10 Sep 2015 00:00:00 GMT",2809,2
1,27.0,"Fri, 11 Sep 2015 00:00:00 GMT",2810,2
1,37.0,"Sat, 12 Sep 2015 00:00:00 GMT",2811,2
1,37.0,"Sun, 13 Sep 2015 00:00:00 GMT",2812,2
1,27.0,"Mon, 14 Sep 2015 00:00:00 GMT",2813,2
1,22.0,"Tue, 15 Sep 2015 00:00:00 GMT",2814,2
1,28.0,"Wed, 16 Sep 2015 00:00:00 GMT",2815,2
1,35.0,"Thu, 17 Sep 2015 00:00:00 GMT",2816,2
1,28.0,"Fri, 18 Sep 2015 00:00:00 GMT",2817,2
1,26.0,"Sat, 19 Sep 2015 00:00:00 GMT",2818,2
1,35.0,"Sun, 20 Sep 2015 00:00:00 GMT",2819,2
1,24.0,"Mon, 21 Sep 2015 00:00:00 GMT",2820,2
1,25.0,"Tue, 22 Sep 2015 00:00:00 GMT",2821,2
1,19.0,"Wed, 23 Sep 2015 00:00:00 GMT",2822,2
1,27.0,"Thu, 24 Sep 2015 00:00:00 GMT",2823,2
1,28.0,"Fri, 25 Sep 2015 00:00:00 GMT",2824,2
1,41.0,"Sat, 26 Sep 2015 00:00:00 GMT",2825,2
1,29.0,"Sun, 27 Sep 2015 00:00:00 GMT",2826,2
1,25.0,"Mon, 28 Sep 2015 00:00:00 GMT",2827,2
1,22.0,"Tue, 29 Sep 2015 00:00:00 GMT",2828,2
1,21.0,"Wed, 30 Sep 2015 00:00:00 GMT",2829,2
1,28.0,"Thu, 01 Oct 2015 00:00:00 GMT",2830,2
1,33.0,"Fri, 02 Oct 2015 00:00:00 GMT",2831,2
1,25.0,"Sat, 03 Oct 2015 00:00:00 GMT",2832,2
1,33.0,"Sun, 04 Oct 2015 00:00:00 GMT",2833,2
1,21.0,"Mon, 05 Oct 2015 00:00:00 GMT",2834,2
1,31.0,"Tue, 06 Oct 2015 00:00:00 GMT",2835,2
1,20.0,"Wed, 07 Oct 2015 00:00:00 GMT",2836,2
1,27.0,"Thu, 08 Oct 2015 00:00:00 GMT",2837,2
1,29.0,"Fri, 09 Oct 2015 00:00:00 GMT",2838,2
1,45.0,"Sat, 10 Oct 2015 00:00:00 GMT",2839,2
1,35.0,"Sun, 11 Oct 2015 00:00:00 GMT",2840,2
1,29.0,"Mon, 12 Oct 2015 00:00:00 GMT",2841,2
1,31.0,"Tue, 13 Oct 2015 00:00:00 GMT",2842,2
1,22.0,"Wed, 14 Oct 2015 00:00:00 GMT",2843,2
1,24.0,"Thu, 15 Oct 2015 00:00:00 GMT",2844,2
1,30.0,"Fri, 16 Oct 2015 00:00:00 GMT",2845,2
1,38.0,"Sat, 17 Oct 2015 00:00:00 GMT",2846,2
1,34.0,"Sun, 18 Oct 2015 00:00:00 GMT",2847,2
1,14.0,"Mon, 19 Oct 2015 00:00:00 GMT",2848,2
1,29.0,"Tue, 20 Oct 2015 00:00:00 GMT",2849,2
1,29.0,"Wed, 21 Oct 2015 00:00:00 GMT",2850,2
1,34.0,"Thu, 22 Oct 2015 00:00:00 GMT",2851,2
1,39.0,"Fri, 23 Oct 2015 00:00:00 GMT",2852,2
1,34.0,"Sat, 24 Oct 2015 00:00:00 GMT",2853,2
1,29.0,"Sun, 25 Oct 2015 00:00:00 GMT",2854,2
1,23.0,"Mon, 26 Oct 2015 00:00:00 GMT",2855,2
1,24.0,"Tue, 27 Oct 2015 00:00:00 GMT",2856,2
1,41.0,"Wed, 28 Oct 2015 00:00:00 GMT",2857,2
1,32.0,"Thu, 29 Oct 2015 00:00:00 GMT",2858,2
1,32.0,"Fri, 30 Oct 2015 00:00:00 GMT",2859,2
1,39.0,"Sat, 31 Oct 2015 00:00:00 GMT",2860,2
1,29.0,"Sun, 01 Nov 2015 00:00:00 GMT",2861,2
1,28.0,"Mon, 02 Nov 2015 00:00:00 GMT",2862,2
1,25.0,"Tue, 03 Nov 2015 00:00:00 GMT",2863,2
1,25.0,"Wed, 04 Nov 2015 00:00:00 GMT",2864,2
1,33.0,"Thu, 05 Nov 2015 00:00:00 GMT",2865,2
1,38.0,"Fri, 06 Nov 2015 00:00:00 GMT",2866,2
1,29.0,"Sat, 07 Nov 2015 00:00:00 GMT",2867,2
1,42.0,"Sun, 08 Nov 2015 00:00:00 GMT",2868,2
1,23.0,"Mon, 09 Nov 2015 00:00:00 GMT",2869,2
1,24.0,"Tue, 10 Nov 2015 00:00:00 GMT",2870,2
1,32.0,"Wed, 11 Nov 2015 00:00:00 GMT",2871,2
1,29.0,"Thu, 12 Nov 2015 00:00:00 GMT",2872,2
1,43.0,"Fri, 13 Nov 2015 00:00:00 GMT",2873,2
1,25.0,"Sat, 14 Nov 2015 00:00:00 GMT",2874,2
1,35.0,"Sun, 15 Nov 2015 00:00:00 GMT",2875,2
1,24.0,"Mon, 16 Nov 2015 00:00:00 GMT",2876,2
1,30.0,"Tue, 17 Nov 2015 00:00:00 GMT",2877,2
1,23.0,"Wed, 18 Nov 2015 00:00:00 GMT",2878,2
1,35.0,"Thu, 19 Nov 2015 00:00:00 GMT",2879,2
1,34.0,"Fri, 20 Nov 2015 00:00:00 GMT",2880,2
1,30.0,"Sat, 21 Nov 2015 00:00:00 GMT",2881,2
1,32.0,"Sun, 22 Nov 2015 00:00:00 GMT",2882,2
1,20.0,"Mon, 23 Nov 2015 00:00:00 GMT",2883,2
1,29.0,"Tue, 24 Nov 2015 00:00:00 GMT",2884,2
1,24.0,"Wed, 25 Nov 2015 00:00:00 GMT",2885,2
1,25.0,"Thu, 26 Nov 2015 00:00:00 GMT",2886,2
1,31.0,"Fri, 27 Nov 2015 00:00:00 GMT",2887,2
1,38.0,"Sat, 28 Nov 2015 00:00:00 GMT",2888,2
1,39.0,"Sun, 29 Nov 2015 00:00:00 GMT",2889,2
1,27.0,"Mon, 30 Nov 2015 00:00:00 GMT",2890,2
1,18.0,"Tue, 01 Dec 2015 00:00:00 GMT",2891,2
1,24.0,"Wed, 02 Dec 2015 00:00:00 GMT",2892,2
1,20.0,"Thu, 03 Dec 2015 00:00:00 GMT",2893,2
1,27.0,"Fri, 04 Dec 2015 00:00:00 GMT",2894,2
1,20.0,"Sat, 05 Dec 2015 00:00:00 GMT",2895,2
1,22.0,"Sun, 06 Dec 2015 00:00:00 GMT",2896,2
1,21.0,"Mon, 07 Dec 2015 00:00:00 GMT",2897,2
1,21.0,"Tue, 08 Dec 2015 00:00:00 GMT",2898,2
1,19.0,"Wed, 09 Dec 2015 00:00:00 GMT",2899,2
1,23.0,"Thu, 10 Dec 2015 00:00:00 GMT",2900,2
